id;nature;couleur;nb_places;date_realisation;observations;meta_insee;meta_siren;meta_datcreat;meta_datmaj;meta_datsupp;meta_source;meta_actif;meta_resolution_spatiale;meta_licence;meta_observations;meta_genealogie;nom_fic;lamb93_x;lamb93_y;gps_x_long;gps_y_lat;latitude;longitude
709;;;;;;84007;;20190425135457;20190425135957;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;843507.4516184003;6315564.893902381;4.787016332305272;43.92447272510077;43.92447272510077;4.787016332305272
711;;;;;;84007;;20190425135957;20190425135957;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;843570.5406368009;6315519.739823008;4.787788947067842;43.92405361357976;43.92405361357976;4.787788947067842
712;;;;;;84007;;20190425140132;20190425140132;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846707.3289162195;6317466.715696954;4.827396482395139;43.940924766721466;43.940924766721466;4.827396482395139
713;;;;;;84007;;20190425140132;20190425140132;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846721.6914441584;6317846.222854122;4.827684715772288;43.944336276507244;43.944336276507244;4.827684715772288
714;;;;;;84007;;20190425140132;20190425140132;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846784.8348102331;6318131.014962175;4.828553137801034;43.9468854564158;43.9468854564158;4.828553137801034
715;;;;;;84007;;20190425140132;20190425140132;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846711.9870333887;6317779.4565080255;4.827544627180328;43.943737587217484;43.943737587217484;4.827544627180328
402;;;;;;84007;;20190424140319;20190425142810;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847002.2618942942;6317380.295017844;4.831043914782547;43.94008574141549;43.94008574141549;4.831043914782547
717;;;;;;84007;;20190425142810;20190425142810;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847080.9487308514;6317370.900814623;4.832020963366312;43.93998479609567;43.93998479609567;4.832020963366312
718;;;;;;84007;;20190425142810;20190425142810;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847113.0379824631;6316801.704774946;4.832256035515326;43.934856949095725;43.934856949095725;4.832256035515326
773;;;;;;84007;;20190425155005;20190425155005;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851696.1765762344;6314831.521180512;4.888729606699234;43.916159429864166;43.916159429864166;4.888729606699234
774;;;;;;84007;;20190425155005;20190425155005;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851721.1587981427;6314829.304057808;4.88903987491357;43.91613410501667;43.91613410501667;4.88903987491357
775;;;;;;84007;;20190425155005;20190425155005;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851709.5189039414;6315297.433680378;4.889034416086052;43.92034832768382;43.92034832768382;4.889034416086052
805;;;;;;84007;;20190425192155;20190425192155;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851360.7575841531;6314252.297873836;4.884382908643568;43.911020337085375;43.911020337085375;4.884382908643568
806;;;;;;84007;;20190425192155;20190425192155;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;852054.1627101453;6314095.594808366;4.892965474980193;43.909461257243386;43.909461257243386;4.892965474980193
810;;;;;;84007;;20190426151440;20190426151440;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845575.9281234931;6315974.17079463;4.812881891997686;43.92773076513851;43.92773076513851;4.812881891997686
710;;;;;;84007;;20190425135957;20190425140155;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;843507.4912098774;6315531.953793622;4.787007543808168;43.924176348080906;43.924176348080906;4.787007543808168
716;;;;;;84007;;20190425140644;20190425154151;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;LO;;;84007-veloVoies;842359.6588825985;6316410.873451805;4.772964841076773;43.93231704394876;43.93231704394876;4.772964841076773
776;;;;;;84007;;20190425155115;20190425155115;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846986.6420472905;6314598.193625289;4.830046433238976;43.91505812755208;43.91505812755208;4.830046433238976
777;;;;;;84007;;20190425155257;20190425155257;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850980.5691545374;6313531.188953433;4.879437859870568;43.90461415264697;43.90461415264697;4.879437859870568
778;;;;;;84007;;20190425155830;20190425155830;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851689.314621082;6313167.079461357;4.888148756719467;43.90118616862924;43.90118616862924;4.888148756719467
784;;;;;;84007;;20190425160035;20190425160035;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851831.171613242;6313101.962695786;4.889894448141795;43.90056978764234;43.90056978764234;4.889894448141795
779;;;;;;84007;;20190425155830;20190425160049;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851827.3372030657;6313103.692604987;4.889847253408998;43.90058617711145;43.90058617711145;4.889847253408998
789;;;;;;84007;;20190425162820;20190425162820;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847614.626627114;6318538.794302737;4.839004722029614;43.950380921248076;43.950380921248076;4.839004722029614
790;;;;;;84007;;20190425162820;20190425162820;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847483.5523856517;6318379.641966115;4.837326242636251;43.948976452579636;43.948976452579636;4.837326242636251
792;;;;;;84007;;20190425163308;20190425163308;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851154.8027214463;6315981.09930306;4.8823327948083985;43.92661843205215;43.92661843205215;4.8823327948083985
793;;;;;;84007;;20190425163308;20190425163308;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851147.5970726552;6315971.597348612;4.882240276687556;43.92653448895846;43.92653448895846;4.882240276687556
794;;;;;;84007;;20190425163308;20190425163308;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851121.7834297325;6315947.842462487;4.881911892316232;43.926326303668915;43.926326303668915;4.881911892316232
795;;;;;;84007;;20190425163308;20190429114118;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851184.6942864873;6315983.435200197;4.882705587261825;43.92663303526798;43.92663303526798;4.882705587261825
786;;;;;;84007;;20190425160644;20190523194130;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;843639.8762738296;6317354.02469916;4.789169499436967;43.94054299228732;43.94054299228732;4.789169499436967
817;;;;;;84007;;20190523194130;20190523194130;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844739.3240273368;6319234.5843727;4.803394293278671;43.957237907162714;43.957237907162714;4.803394293278671
630;;;;;;84007;;20190424203456;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844936.7336271916;6316225.6558556575;4.8049962491544225;43.930125190567765;43.930125190567765;4.8049962491544225
631;;;;;;84007;;20190424203456;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844988.4400959908;6316437.786988755;4.805700362772874;43.932023137521696;43.932023137521696;4.805700362772874
525;;;;;;84007;;20190424183147;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850637.7429823573;6316246.530461823;4.875974784290302;43.929117240240394;43.929117240240394;4.875974784290302
526;;;;;;84007;;20190424183147;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851077.3667415797;6316425.008839578;4.881500543866971;43.93062888381829;43.93062888381829;4.881500543866971
490;;;;;;84007;;20190424165709;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848737.3262780352;6316853.30590493;4.852493832499598;43.934980172642604;43.934980172642604;4.852493832499598
491;;;;;;84007;;20190424165709;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850260.7228305974;6316634.543426267;4.871395804091104;43.932688702294016;43.932688702294016;4.871395804091104
494;;;;;;84007;;20190424170016;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847607.389637112;6319046.123023504;4.839061772156359;43.95494698652919;43.95494698652919;4.839061772156359
842;;;;;;84007;;20190524120819;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845639.8750905328;6317728.94439835;4.814179931970694;43.94350559395315;43.94350559395315;4.814179931970694
843;;;;;;84007;;20190524120819;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850261.2275438432;6316625.428399783;4.871399397660264;43.932606586505884;43.932606586505884;4.871399397660264
495;;;;;;84007;;20190424170354;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846312.4977600789;6318492.712825343;4.8227751471308675;43.9502380109157;43.9502380109157;4.8227751471308675
681;;;;;;84007;;20190425121358;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844809.3975396983;6315376.31969802;4.803169496985314;43.92250974634639;43.92250974634639;4.803169496985314
496;;;;;;84007;;20190424170734;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846150.304708082;6318486.372610303;4.820753426070936;43.950214640086024;43.950214640086024;4.820753426070936
683;;;;;;84007;;20190425122235;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845299.2430873368;6316036.903489681;4.809455392076187;43.92835229059714;43.92835229059714;4.809455392076187
614;;;;;;84007;;20190424202506;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846492.9360129857;6316351.121245865;4.824405936682027;43.93093218910406;43.93093218910406;4.824405936682027
615;;;;;;84007;;20190424202506;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846290.3068343381;6317048.089604776;4.822083570055486;43.93724503041859;43.93724503041859;4.822083570055486
652;;;;;;84007;;20190424215239;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844592.6243059336;6317103.953178664;4.800961737596182;43.93809812739022;43.93809812739022;4.800961737596182
653;;;;;;84007;;20190424215239;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844612.2616784638;6317197.151515229;4.801232719731646;43.93893262497189;43.93893262497189;4.801232719731646
692;;;;;;84007;;20190425122809;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845491.8828262953;6317687.183084003;4.812325159405954;43.94316043915117;43.94316043915117;4.812325159405954
834;;;;;;84007;;20190524120819;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844615.0211063614;6315431.52731153;4.800765632168017;43.92304637438118;43.92304637438118;4.800765632168017
835;;;;;;84007;;20190524120819;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845299.6775603525;6315956.233556846;4.809437784101156;43.927626400086695;43.927626400086695;4.809437784101156
836;;;;;;84007;;20190524120819;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844931.1552862722;6316226.61417569;4.804927075211435;43.930134960209024;43.930134960209024;4.804927075211435
837;;;;;;84007;;20190524120819;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844967.2848658895;6316441.873868864;4.805438148833126;43.93206426105327;43.93206426105327;4.805438148833126
838;;;;;;84007;;20190524120819;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844602.2782437209;6317200.0936502125;4.8011092489142735;43.93896114535924;43.93896114535924;4.8011092489142735
839;;;;;;84007;;20190524120819;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844594.5834858576;6317156.362130457;4.801001017669483;43.93856926145234;43.93856926145234;4.801001017669483
840;;;;;;84007;;20190524120819;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844782.2267196643;6315387.13269149;4.802834356555627;43.92261261541868;43.92261261541868;4.802834356555627
841;;;;;;84007;;20190524120819;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846294.8803076831;6317052.9609056115;4.822141913479769;43.93728790871296;43.93728790871296;4.822141913479769
858;;;;;;84007;;20190524120819;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;849735.580700715;6317810.5399144525;4.865203850363688;43.94338103024481;43.94338103024481;4.865203850363688
569;;;;;;84007;;20190424190729;20190524122435;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847892.6728821584;6315941.428643156;4.841712821314628;43.92695373534439;43.92695373534439;4.841712821314628
434;;;;;;84007;;20190424143515;20190524122435;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848287.9877563299;6316634.348160751;4.846835683100486;43.933104906211;43.933104906211;4.846835683100486
861;;;;;;84007;;20190524122435;20190524122435;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847935.5434819036;6316019.194242451;4.842269086770292;43.92764439927488;43.92764439927488;4.842269086770292
862;;;;;;84007;;20190524122435;20190524122435;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847928.6003711987;6316024.024232508;4.842184057289237;43.927689312742004;43.927689312742004;4.842184057289237
863;;;;;;84007;;20190524122435;20190524122435;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848095.6608108486;6316722.103459486;4.8444667661105445;43.93393490256851;43.93393490256851;4.8444667661105445
788;;;;;;84007;;20190425162538;20190524122545;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845308.4640967884;6314705.570708909;4.809190380631844;43.91637220456974;43.91637220456974;4.809190380631844
791;;;;;;84007;;20190425163009;20190524122545;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845314.738160046;6315159.53372756;4.809397964164038;43.92045526926416;43.92045526926416;4.809397964164038
873;;;;;;84007;;20190524151327;20190524151327;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850324.5770215804;6316071.787256865;4.872024636280506;43.92761195691099;43.92761195691099;4.872024636280506
874;;;;;;84007;;20190524170153;20190524170153;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845054.4489078637;6317534.066108881;4.806834516167483;43.94187301833524;43.94187301833524;4.806834516167483
877;;;;;;84007;;20190524170153;20190524170153;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844948.5514419771;6317113.92501338;4.805396255588745;43.938114704847564;43.938114704847564;4.805396255588745
